Name/ID,Vertical,Industry,Total BRR Currency, Total BRR ,Service Name,Number of Services,Bandwidth,,State A,State Z,Service Status,Term, Total MRR ,Vertical,Industry,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees, PriorYearRevenue , SalesVolume ,SmallBusiness
34885,Internet Content & Software,Media & Content,USD, $ 490.00 ,256389,2,100Mb,DIA,TX,TX,Active,36, $ 24.28 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35042,Higher Education,Research & Education,USD, $ 640.00 ,300007,1,N/A,Cloud IaaS,CO,,Active,12, $ 640.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35090,Consulting / Other Professional Services,Professional Services,USD," $ 1,359.00 ",221947,1,100Mb,DIA,TX,,Active,36," $ 1,359.45 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35245,Consulting / Other Professional Services,Professional Services,USD," $ 2,585.00 ",267320,3,N/A,Colocation,GA,,Pending Disconnect,12," $ 2,410.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35258,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,10.125187,350," $ 23,260,618.90 "," $ 258,778,741.72 ",Y
35355,,,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,0,1.193305,30," $ 4,336,725.56 "," $ 9,511,759.88 ",Y
35404,Colo/Hosting,Data Center & Cloud Services,USD, $ 399.00 ,254814,2,N/A,Colocation,TX,TX,Active,12, $ 399.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35412,Federal Government,Government,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Federal Government,Government,0,1.575201,40," $ 2,365,486.67 "," $ 6,091,603.90 ",N
35497,Cloud Service Provider,Data Center & Cloud Services,USD," $ 1,240.00 ",283154,2,N/A,Colocation,IL,,Active,36," $ 1,040.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35560,Regional Carrier/ISP,Telecommunications,USD," $ 1,274.00 ",251812,1,1G,DIA,MO,,Active,36," $ 1,274.37 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35577,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,0, $ -   ," $ 131,415.93 ",Y
35583,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.594764,56," $ 5,782,300.74 "," $ 9,221,404.28 ",Y
35608,Healthcare,Healthcare,USD," $ 1,205.00 ",242198,2,N/A,Colocation,TX,,Active,24, $ 934.17 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35616,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0.088235,1," $ 44,681.41 "," $ 48,623.89 ",Y
35641,Consulting / Other Professional Services,Professional Services,USD, $ 558.00 ,256073,3,20Mb,DIA,TX,TX,Pending Change,12, $ 6.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35662,Consulting / Other Professional Services,Professional Services,USD, $ 225.00 ,242236,3,DS1,DIA,TX,,Active,12, $ 225.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35689,Commercial Systems Integrator,Professional Services,USD, $ 245.00 ,241910,2,,Colocation,TX,,Active,12, $ 245.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35722,Real Estate / Construction,Other Enterprise,USD," $ 1,083.00 ",222470,1,100Mb,ELine,TX,,Active,12," $ 1,082.52 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35831,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0,3," $ 394,247.78 "," $ 394,247.78 ",Y
35884,Media,Media & Content,USD," $ 2,921.00 ",283770,4,N/A,Colocation,CA,,Active,24," $ 1,201.81 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35904,Hospitality,Other Enterprise,USD, $ 816.00 ,244379,1,100Mb,DIA,MS,,Active,60, $ 815.60 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35957,Transportation,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Transportation,Other Enterprise,0,0.035088,20," $ 749,070.78 "," $ 775,353.96 ",Y
35972,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,2.007164,9," $ 1,445,575.19 "," $ 4,347,081.13 ",Y
35982,Manufacturing,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Manufacturing,Energy & Manufacturing,0,0.0125,14," $ 1,051,327.41 "," $ 1,064,469.00 ",Y
35991,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,0, $ -   ," $ 149,718.22 ",N
35993,Internet Content & Software,Media & Content,USD, $ 49.00 ,254607,2,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36024,Internet Content & Software,Media & Content,USD," $ 1,236.00 ",256354,6,100Mb,DIA,TX,TX,Disconnected,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36037,Consulting / Other Professional Services,Professional Services,USD, $ 879.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36038,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,2.228728,524," $ 42,841,591.88 "," $ 138,323,850.15 ",N
36080,Regional Carrier/ISP,Telecommunications,USD," $ 1,223.00 ",247260,1,1G,DIA,UT,,Active,36," $ 1,223.40 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36184,Consulting / Other Professional Services,Professional Services,USD, $ 499.00 ,257220,3,,Colocation,TX,TX,Active,12, $ 499.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36224,Internet Content & Software,Media & Content,USD, $ 89.00 ,255572,2,,Colocation,TX,TX,Active,1, $ 89.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36240,Finance,Finance,USD," $ 1,773.00 ",214105,6,,Colocation,NV,,Active,36," $ 1,214.48 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36249,Healthcare,Healthcare,USD," $ 1,160.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36274,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,15," $ 3,219,690.19 "," $ 3,219,690.19 ",Y
36352,Internet Content & Software,Media & Content,USD," $ 1,427.00 ",237091,3,,Colocation,MD,,Disconnected,, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36405,Internet Content & Software,Media & Content,USD," $ 1,300.00 ",282826,2,N/A,Colocation,VA,,Active,12," $ 1,150.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36423,RLEC,Telecommunications,USD, $ 870.00 ,016174,3,DS1,Private Line,MN,MN,Active,36, $ 293.72 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36456,Real Estate / Construction,Other Enterprise,USD," $ 1,946.00 ",285638,3,FE (Cat5),Interconnect,IL,IL,Active,36, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36466,Reseller,Telecommunications,USD, $ 655.00 ,049503,3,10Mb,Switched Ethernet,NY,NY,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36485,Media,Media & Content,USD, $ 783.00 ,255688,2,,Colocation,TX,TX,Active,1, $ 746.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36500,Real Estate / Construction,Other Enterprise,USD, $ 306.00 ,240846,1,20Mb,DIA,AZ,,Active,60, $ 305.85 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36520,Finance,Finance,USD, $ 95.00 ,242068,2,,Colocation,TX,,Active,12, $ 99.17 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36524,Finance,Finance,USD," $ 1,178.00 ",234654,1,50Mb,ELine,IL,,Pending Change,36," $ 1,198.36 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36573,Retail,Other Enterprise,USD," $ 1,360.00 ",283949,4,50Mb,Dedicated Ethernet,VA,VA,Active,36, $ 150.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36632,Consulting / Other Professional Services,Professional Services,USD, $ 109.00 ,255709,2,100Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36675,Manufacturing,Energy & Manufacturing,USD, $ 419.00 ,256066,2,,Colocation,TX,TX,Active,12, $ 419.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36712,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0.394448,23," $ 3,942,477.78 "," $ 5,497,580.26 ",Y
36737,Retail,Other Enterprise,USD," $ 1,222.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36816,Legal,Professional Services,USD, $ 148.00 ,255393,2,100Mb,DIA,TX,TX,Active,1, $ 50.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36830,State/Local Government,Government,USD, $ 113.00 ,013635,3,N/A,Dark Fiber,IN,,Active,360, $ 113.31 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36850,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,1.313566,86," $ 15,112,831.49 "," $ 34,964,535.73 ",Y
36874,Internet Content & Software,Media & Content,USD, $ 382.00 ,226450,1,5Mb,DIA,CA,,Active,12, $ 382.31 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36893,Colo/Hosting,Data Center & Cloud Services,USD, $ 614.00 ,254721,2,,Colocation,TX,TX,Active,1, $ 589.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36931,Cable & Satellite,CATV/Satellite,USD," $ 1,002.00 ",300259,3,N/A,Cloud IaaS,CO,,Active,12, $ 383.99 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36978,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,0,-0.288528,140," $ 38,279,389.44 "," $ 27,234,723.24 ",N
37033,RLEC,Telecommunications,USD, $ 133.00 ,026500,4,300Mb,DIA,MN,,Disconnected,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37051,Consulting / Other Professional Services,Professional Services,USD, $ 95.00 ,241969,2,,Colocation,TX,,Active,12, $ 99.17 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37092,State/Local Government,Government,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,State/Local Government,Government,0,0,3," $ 223,407.07 "," $ 223,407.07 ",Y
37098,Finance,Finance,USD," $ 1,350.00 ",285731,3,Fiber Pair,Interconnect,IL,IL,Active,12, $ 150.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37237,Consulting / Other Professional Services,Professional Services,USD, $ 650.00 ,283436,2,N/A,Colocation,IL,,Active,36," $ 1,025.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37269,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,-0.05048,837," $ 226,152,352.89 "," $ 214,736,251.40 ",N
37324,Manufacturing,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Manufacturing,Energy & Manufacturing,0,1.829425,60," $ 6,307,964.45 "," $ 17,847,912.31 ",Y
37348,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,0, $ -   , $ -   ,N
37349,Retail,Other Enterprise,USD," $ 2,029.00 ",233166,1,300Mb,DIA,MI,,Active,48," $ 2,028.81 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37374,Healthcare,Healthcare,USD, $ 99.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37399,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,1.4,1.109042,25," $ 4,205,309.63 "," $ 8,869,175.43 ",Y
37552,Colo/Hosting,Data Center & Cloud Services,USD, $ 816.00 ,261239,1,10Mb,DIA,VA,,Active,24, $ 815.60 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37679,Consulting / Other Professional Services,Professional Services,USD, $ 99.00 ,242028,4,,Colocation,TX,,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37833,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0.29137,2000," $ 173,074,774.54 "," $ 223,503,596.57 ",N
37845,K-12 Education,Research & Education,USD, $ 157.00 ,248910,1,N/A,Dark Fiber,MN,,Active,96, $ 157.41 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37914,Internet Content & Software,Media & Content,USD," $ 1,070.00 ",189992,1,50Mb,DIA,ID,,Active,12," $ 1,070.47 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37916,Real Estate / Construction,Other Enterprise,USD," $ 1,121.00 ",252435,1,100Mb,DIA,DC,,Active,30," $ 1,121.45 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37960,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,0, $ -   , $ -   ,N
37981,Real Estate / Construction,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Real Estate / Construction,Other Enterprise,0,0.862342,21," $ 2,365,486.67 "," $ 4,405,344.38 ",Y
38058,Consulting / Other Professional Services,Professional Services,USD, $ 969.00 ,258175,1,100Mb,DIA,,,Active,36, $ 968.53 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38096,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,0.421053,4," $ 249,690.26 "," $ 354,823.00 ",Y
38097,Commercial Systems Integrator,Professional Services,USD," $ 1,062.00 ",286807,5,FE (Cat5),Interconnect,CO,CO,Active,36, $ 75.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38351,K-12 Education,Research & Education,USD, $ 157.00 ,217991,2,N/A,Dark Fiber,MI,,Active,240, $ 787.34 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38359,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0,1," $ 144,557.52 "," $ 144,557.52 ",Y
38388,Healthcare,Healthcare,USD, $ 474.00 ,269169,2,100Mb,DIA,TX,,Active,12, $ 145.33 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38428,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,-1,-1,3," $ 157,699.11 ", $ -   ,N
38433,Consulting / Other Professional Services,Professional Services,USD," $ 1,233.00 ",286505,3,Fiber Pair,Interconnect,IL,IL,Active,36, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38447,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0.029412,4," $ 446,814.15 "," $ 459,955.74 ",Y
38513,Consulting / Other Professional Services,Professional Services,USD, $ 794.00 ,254684,4,N/A,Colocation,TX,TX,Active,12, $ 576.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38516,Internet Content & Software,Media & Content,USD," $ 1,347.00 ",188299,5,DS1,Private Line,WA,ID,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38563,Wireless,Telecommunications,USD, $ 406.00 ,275200,2,100Mb,DIA,TX,,Pending Change,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38626,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,0,0, $ -   ," $ 17,459,942.27 ",Y
38705,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0,2," $ 210,265.48 "," $ 210,265.48 ",Y
38718,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,2," $ 144,557.52 "," $ 144,557.52 ",Y
38749,Consulting / Other Professional Services,Professional Services,USD, $ 499.00 ,254785,3,,Colocation,TX,TX,Active,12, $ 499.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38768,Real Estate / Construction,Other Enterprise,USD," $ 1,033.00 ",254775,4,N/A,Colocation,TX,TX,Active,12, $ 436.75 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38818,Manufacturing,Energy & Manufacturing,USD," $ 1,530.00 ",283090,2,N/A,Colocation,IL,,Active,24," $ 1,214.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38829,Media,Media & Content,USD, $ 126.00 ,267982,1,N/A,Cloud Servers,GA,,Active,1, $ 126.25 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38862,Colo/Hosting,Data Center & Cloud Services,USD, $ 919.00 ,214307,4,N/A,Colocation,NV,,Active,12, $ 691.08 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38899,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0.022727,18," $ 1,156,460.15 "," $ 1,182,743.33 ",Y
39079,Consulting / Other Professional Services,Professional Services,USD," $ 1,271.00 ",254782,3,N/A,Colocation,TX,TX,Active,12," $ 1,121.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39156,Finance,Finance,USD," $ 1,178.00 ",239538,1,50Mb,DIA,TX,,Active,36," $ 1,177.53 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39157,Telecommunications Equipment Provider,Other Enterprise,USD, $ 105.00 ,254902,2,,Colocation,TX,TX,Active,1, $ 99.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39236,Real Estate / Construction,Other Enterprise,USD, $ 885.00 ,255200,2,40Mb,DIA,TX,TX,Active,12, $ 854.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39254,Internet Content & Software,Media & Content,USD, $ 743.00 ,283805,2,N/A,Colocation,CA,,Active,36, $ 633.04 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39284,Higher Education,Research & Education,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Higher Education,Research & Education,0,1.265267,53," $ 3,416,814.08 "," $ 7,739,995.91 ",Y
39316,Internet Content & Software,Media & Content,USD, $ 114.00 ,255317,2,100Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39391,Consulting / Other Professional Services,Professional Services,USD, $ 976.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39439,Hospitality,Other Enterprise,USD, $ 295.00 ,241937,6,,Colocation,TX,,Active,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39448,Non-Healthcare Insurance,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Non-Healthcare Insurance,Other Enterprise,0,0,240," $ 328,539,815.00 "," $ 328,539,815.00 ",N
39450,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,0,-0.010286,1135," $ 335,636,275.00 "," $ 332,183,881.38 ",N
39534,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,-0.090909,1," $ 144,557.52 "," $ 131,415.93 ",Y
39548,Retail,Other Enterprise,USD, $ 50.00 ,271065,2,N/A,Colocation,TX,,Pending Change,12, $ 47.89 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39569,Legal,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Legal,Professional Services,0,0.381319,90," $ 11,827,433.34 "," $ 16,337,463.65 ",Y
39633,Internet Content & Software,Media & Content,USD," $ 1,400.00 ",285363,3,FE (Cat5),Interconnect,VA,VA,Active,36, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39684,Consulting / Other Professional Services,Professional Services,USD," $ 1,102.00 ",261303,1,100Mb,DIA,,,Active,24," $ 1,102.08 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39724,Manufacturing,Energy & Manufacturing,USD," $ 1,706.00 ",013603,3,N/A,Dark Fiber,IN,IN,Disconnected,240, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39837,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,0, $ -   ," $ 122,325.89 ",N
39956,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,0,0, $ -   ," $ 105,621.61 ",N
39979,K-12 Education,Research & Education,USD, $ 154.00 ,243616,2,N/A,Dark Fiber,NJ,,Active,120, $ 473.14 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40001,Oil & Gas,Energy & Manufacturing,USD, $ 204.00 ,254674,4,N/A,Colocation,TX,TX,Active,12, $ 99.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40039,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0.070833,0.080521,2400," $ 736,000,150.20 "," $ 795,263,476.19 ",N
40048,Internet Content & Software,Media & Content,USD, $ 699.00 ,283886,2,N/A,Colocation,CA,,Active,36, $ 683.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40067,Consulting / Other Professional Services,Professional Services,USD," $ 1,424.00 ",241887,4,Bulk Fiber,Interconnect,NY,NY,Active,24, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40162,Consulting / Other Professional Services,Professional Services,USD, $ 35.00 ,241979,2,N/A,Managed Services,TX,,Active,12, $ 34.95 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40224,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,-0.212851,-0.137891,249000," $ 47,556,795,300.88 "," $ 40,999,140,593.48 ",N
40240,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,15," $ 788,495.56 "," $ 788,495.56 ",Y
40243,K-12 Education,Research & Education,USD, $ 95.00 ,248937,2,N/A,Dark Fiber,MN,,Active,12, $ 95.38 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
