Name/ID,Vertical,Industry,Total BRR Currency,Total BRR,Service Name,Number of Services,Bandwidth,Product,State A,State Z,Service Status,Term,Total MRR,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees,PriorYearRevenue,SalesVolume,SmallBusiness
64397,RLEC,Telecommunications,USD,654,215111,21,NA,ILA Colocation,CO,,Active,240,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64487,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.072904,61,8410619.26,17434408.15,Y
64515,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,5,512522.11,512522.11,Y
64527,Finance,Finance,USD,6832,222417,7,100Mb,ELine,IL,,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64590,Consulting / Other Professional Services,Professional Services,USD,102,254570,2,,Colocation,TX,TX,Active,12,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64620,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.462671,45,11433185.56,16722985.41,Y
64691,Colo/Hosting,Data Center & Cloud Services,USD,317,267362,2,N/A,Colocation,GA,,Active,24,270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64697,Consulting / Other Professional Services,Professional Services,USD,769,254730,2,,Colocation,TX,TX,Active,1,769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64749,Consulting / Other Professional Services,Professional Services,USD,99,254682,2,N/A,Colocation,TX,TX,Active,12,99.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64864,Legal,Professional Services,USD,826,190082,1,10Mb,DIA,NV,,Active,36,825.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64882,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.708766,100,18529645.57,50192478.37,Y
64940,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.649873,30,4336725.56,7155046.54,Y
65011,Consulting / Other Professional Services,Professional Services,USD,2399,283836,3,N/A,Colocation,CA,,Pending Change,18,1471.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65040,Consulting / Other Professional Services,Professional Services,USD,1714,283101,2,N/A,Colocation,IL,,Active,36,1475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65101,Finance,Finance,USD,827,283833,4,N/A,Colocation,CA,,Active,12,637.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65212,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,4.206161,509,76352653.01,397504200.3,N
65213,Commercial Systems Integrator,Professional Services,USD,255,258782,3,N/A,Colocation,TX,,Active,1,441.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65300,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.031915,2,123530.97,127473.45,Y
65332,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.010753,8,1222168.11,1235309.7,Y
65368,VOIP/VSP,Telecommunications,USD,118,255350,4,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65371,Systems Integrators,Government,USD,223,254549,4,,Colocation,TX,TX,Active,12,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65383,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,30,5125221.11,5125221.11,Y
65421,Consulting / Other Professional Services,Professional Services,USD,725,218062,1,30Mb,DIA,,,Active,36,725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65462,National Carrier/ISP,Telecommunications,USD,1020,236407,2,,Construction Services,IL,,Billed,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65466,Consulting / Other Professional Services,Professional Services,USD,1746,284430,7,5Mb,DIA,,,Active,18,173,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65493,Retail,Other Enterprise,USD,999,246621,3,N/A,Colocation,IL,,Active,12,820,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65506,Internet Content & Software,Media & Content,USD,442,193263,2,NA,Colocation,MN,,Active,36,401.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65523,High Frequency Trading,Finance,USD,660,242408,1,30Mb,DIA,,,Active,12,703.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65554,Retail,Other Enterprise,USD,49,256125,2,10Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65619,Healthcare,Healthcare,USD,1585,285396,3,FE (Cat5),Interconnect,IL,IL,Active,36,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65635,Finance,Finance,USD,177,240208,1,1Mb,DIA,MD,,Active,36,177.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65658,Retail,Other Enterprise,USD,685,254826,2,N/A,Colocation,TX,TX,Active,24,679,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65711,Consulting / Other Professional Services,Professional Services,USD,124,255274,2,,Colocation,TX,TX,Active,1,124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65738,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,5,617654.85,617654.85,Y
65754,Non-Healthcare Insurance,Other Enterprise,USD,431,271468,2,100Mb,DIA,TX,,Pending Disconnect,12,101.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65817,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,0
66002,Wireless,Telecommunications,USD,510,239615,1,50Mb,DIA,CA,,Active,12,509.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66004,Retail,Other Enterprise,USD,600,280452,1,5Mb,DIA,,,Pending Change,1,600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66142,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.7944,41,5388052.97,15056372.58,Y
66164,Legal,Professional Services,USD,504,237811,2,100Mb,DIA,CA,,Active,24,503.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66194,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.245863,90,17346902.23,21611868.12,Y
66281,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.090909,10,1445575.19,1576991.11,Y
66345,Cloud Service Provider,Data Center & Cloud Services,USD,914,202454,5,10Mb,DIA,,,Active,36,203.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66384,Hospitality,Other Enterprise,USD,1611,226627,1,100Mb,DIA,CA,,Active,36,1611.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66395,Internet Content & Software,Media & Content,USD,3283,222089,2,50Mb,DIA,NY,,Disconnected,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66476,Research,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.105,0.074266,20000,24543238340,26365977233,N
66571,Internet Content & Software,Media & Content,USD,720,242128,2,,Colocation,TX,,Active,12,742.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66575,Media,Media & Content,USD,620,258978,3,FE (Cat5),Interconnect,TX,TX,Active,12,163.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66609,Reseller,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.642244,24,2759734.45,4532158.12,Y
66634,Commercial Systems Integrator,Professional Services,USD,847,254715,3,N/A,Colocation,TX,TX,Active,12,470.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66673,Internet Content & Software,Media & Content,USD,918,240111,1,100Mb,DIA,NY,,Active,36,917.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66723,Internet Content & Software,Media & Content,USD,258,255813,1,20Mb,DIA,TX,TX,Active,12,258,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66825,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.299544,100,10513274.08,7364081.97,Y
66886,Colo/Hosting,Data Center & Cloud Services,USD,905,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66893,Retail,Other Enterprise,USD,1359,230280,1,50Mb,DIA,NY,,Active,12,1359.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66899,Cloud Service Provider,Data Center & Cloud Services,USD,2711,255234,5,N/A,Colocation,TX,TX,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67015,Transportation,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.654522,25000,6359085243,2196925387,N
67036,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.040694,50,5913716.67,12068086.13,Y
67044,Consulting / Other Professional Services,Professional Services,USD,1582,283801,4,N/A,Colocation,CA,,Active,24,1197.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67054,Consulting / Other Professional Services,Professional Services,USD,305,255008,2,N/A,Colocation,TX,TX,Active,12,299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67078,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,9877,2476434564,2476434564,N
67098,Consulting / Other Professional Services,Professional Services,USD,108,254835,4,,Colocation,TX,TX,Active,1,59,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67106,Consulting / Other Professional Services,Professional Services,USD,536,283797,2,N/A,Colocation,CO,,Active,36,395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67183,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.630206,2847,282018577.2,459748352.2,N
67184,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.120554,800,104737369.4,117363922,N
67207,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.042553,6,617654.85,643938.04,Y
67210,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.85,2,262831.85,486238.93,Y
67236,Exchange / Market Makers,Finance,USD,1004,274520,1,200Mb,DIA,,,Active,24,1004.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67268,Internet Content & Software,Media & Content,USD,114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67313,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,1,$ -,54559.95,N
67316,Wireless,Telecommunications,USD,508,49398,1,DS3,Private Line,NY,NY,Active,12,508.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67357,Asset Management / Hedge Fund,Finance,USD,1305,286876,3,FE (Cat5),Interconnect,CO,CO,Active,12,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67373,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,226,69650440.78,69650440.78,N
67375,Consulting / Other Professional Services,Professional Services,USD,676,255215,2,,Colocation,TX,TX,Active,12,676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67397,Consulting / Other Professional Services,Professional Services,USD,82,267918,1,N/A,Cloud Servers,GA,,Active,1,82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67438,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.021136,42,6570796.3,6431917.26,Y
67439,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.672307,12,2102654.82,5618938.92,Y
67509,Internet Content & Software,Media & Content,USD,805,267344,1,N/A,Colocation,GA,,Active,12,805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67528,Regional Carrier/ISP,Telecommunications,USD,457,210000,1,DS1,Private Line,OR,UT,Pending Change,36,456.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67538,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.679157,33,2628318.52,9669996.48,Y
67570,Legal,Professional Services,USD,2343,218120,3,,Colocation,MI,,Active,12,508.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67662,Consulting / Other Professional Services,Professional Services,USD,248,257202,2,,Colocation,TX,TX,Active,1,248,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67667,Consulting / Other Professional Services,Professional Services,USD,49,254568,2,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67669,K-12 Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.922067,130,12878760.75,24753838.93,N
67683,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,290,52566370.4,52566370.4,N
67734,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,12,6570796.3,6570796.3,Y
67745,Legal,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.506729,40,6045132.6,9108374.75,Y
67778,Regional Carrier/ISP,Telecommunications,USD,234,244096,2,N/A,Dark Fiber,PA,,Active,60,685.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67846,Media,Media & Content,USD,601,255527,2,200Mb,DIA,TX,TX,Active,12,184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67857,Engineering,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,328539.82,328539.82,Y
67986,Real Estate / Construction,Other Enterprise,USD,1020,246742,1,100Mb,DIA,CA,,Active,24,1065.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
67998,Cloud Service Provider,Data Center & Cloud Services,USD,1338,283790,3,N/A,Colocation,CA,,Active,24,1053.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68011,Manufacturing,Energy & Manufacturing,USD,1376,173259,10,NA,Colocation,TN,TN,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68029,Legal,Professional Services,USD,749,214740,1,100Mb,DIA,TN,TN,Active,24,749.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68068,Consulting / Other Professional Services,Professional Services,USD,655,237329,1,150Mb,DIA,TX,,Active,24,654.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68147,Wireless,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,21,3416814.08,3416814.08,Y
68182,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.955755,38,4205309.63,8224554.03,Y
68186,Telecommunications Equipment Provider,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.030303,2,86734.51,89362.83,Y
68268,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
68439,Real Estate / Construction,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,5,407389.37,407389.37,Y
68499,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.037736,8,696504.41,670221.22,Y
68533,Consulting / Other Professional Services,Professional Services,USD,3606,283387,5,N/A,Colocation,IL,,Active,36,1079,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68641,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,272554,N
68653,Consulting / Other Professional Services,Professional Services,USD,499,254676,2,N/A,Colocation,TX,TX,Active,12,499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68654,State/Local Government,Government,USD,616,190063,4,20Mb,DIA,GA,,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68685,Consulting / Other Professional Services,Professional Services,USD,765,271089,1,50Mb,DIA,DC,,Active,36,764.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68713,National Carrier/ISP,Telecommunications,USD,510,226677,1,10Mb,DIA,CA,,Pending Change,12,509.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68772,Transportation,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
68791,Engineering,Professional Services,USD,499,257169,2,,Colocation,TX,TX,Active,1,499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
68917,Retail,Other Enterprise,USD,1274,240748,1,100Mb,ELine,AZ,AZ,Active,36,1274.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69198,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,170840.7,Y
69212,Internet Content & Software,Media & Content,USD,711,283479,3,N/A,Colocation,CO,,Active,18,495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69287,Retail,Other Enterprise,USD,1427,276098,1,100Mb,DIA,MD,,Active,36,1427.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69317,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,13.983519,2,210265.48,3150516.79,N
69375,VOIP/VSP,Telecommunications,USD,157,254669,6,N/A,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69390,Colo/Hosting,Data Center & Cloud Services,USD,49,260639,2,10Mb,DIA,TX,,Active,12,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69408,Consulting / Other Professional Services,Professional Services,USD,427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69425,Regional Carrier/ISP,Telecommunications,USD,895,210055,3,DS3,Private Line,WY,WY,Disconnected,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69427,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.974849,42,8542035.19,16869229,Y
69469,High Frequency Trading,Finance,USD,508,258973,2,N/A,Colocation,TX,,Active,1,804.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69491,Consulting / Other Professional Services,Professional Services,USD,516,161452,3,N/A,Colocation,TN,,Active,24,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69508,Reseller,Telecommunications,USD,790,242065,5,,Colocation,TX,,Active,12,12.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69509,Colo/Hosting,Data Center & Cloud Services,USD,612,248288,1,10Mb,DIA,,,Active,36,611.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69559,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,1181257.02,Y
69575,Internet Content & Software,Media & Content,USD,953,218128,1,20Mb,DIA,MI,,Active,36,953.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69592,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.677476,3364,397007512.5,665970749.3,N
69604,Wireless,Telecommunications,USD,805,248791,1,20Mb,DIA,VA,,Active,36,805.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69619,Consulting / Other Professional Services,Professional Services,USD,98,255662,4,10Mb,DIA,TX,TX,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69632,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,650,$ -,306195820.9,N
69658,Consulting / Other Professional Services,Professional Services,USD,1492,230374,1,1G,ELine,PA,,Active,12,1492.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69814,Healthcare,Healthcare,USD,406,278185,2,100Mb,DIA,TX,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69921,Cloud Service Provider,Data Center & Cloud Services,USD,427,214257,3,N/A,Colocation,NV,,Active,36,391.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
69935,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.333333,2,197123.89,262831.85,Y
70020,Consulting / Other Professional Services,Professional Services,USD,1030,256019,3,10Mb,DIA,TX,TX,Pending Disconnect,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70044,K-12 Education,Research & Education,USD,6808,237070,5,500Mb,DIA,MD,,Disconnected,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70059,Wireless,Telecommunications,USD,1260,283160,2,N/A,Colocation,IL,,Active,18,1094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70072,Healthcare,Healthcare,USD,391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70105,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.059285,10,3789338.8,3564687.22,N
70121,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.5,-0.462687,2,88048.67,47309.73,Y
70136,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
70178,Consulting / Other Professional Services,Professional Services,USD,3262,247885,2,N/A,Construction Services,MI,,Billed,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70194,Consulting / Other Professional Services,Professional Services,USD,499,255656,2,100Mb,DIA,TX,TX,Pending Change,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70225,Systems Integrators,Government,USD,203,257181,4,100Mb,DIA,TX,TX,Active,24,105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70236,Higher Education,Research & Education,USD,4814,295932,14,Fiber Pair,Interconnect,IL,IL,Active,36,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70238,Real Estate / Construction,Other Enterprise,USD,1057,284472,4,15Mb,DIA,CA,,Active,12,482,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70251,Consulting / Other Professional Services,Professional Services,USD,697,255042,2,,Colocation,TX,TX,Active,12,697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70255,Cloud Service Provider,Data Center & Cloud Services,USD,317,255015,6,,Colocation,TX,TX,Active,1,109,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70258,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,102504.42,102504.42,Y
70286,Healthcare,Healthcare,USD,1200,283106,3,N/A,Colocation,IL,,Active,24,700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70287,Telecommunications Equipment Provider,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,5,657079.63,657079.63,Y
70369,Engineering,Professional Services,USD,202,211678,1,DS1,DIA,MT,,Active,36,202.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70398,Finance,Finance,USD,617,229988,1,50Mb,DIA,TX,,Active,12,616.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70432,Consulting / Other Professional Services,Professional Services,USD,299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70476,Wireless,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.447117,316,440313002.5,243441432.1,Y
70520,VOIP/VSP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,105621.61,N
70578,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.66942,33,5782300.74,9653089.82,Y
70716,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.222894,25,2496902.59,1940357.46,N
70735,Consulting / Other Professional Services,Professional Services,USD,1150,254566,3,N/A,Colocation,TX,TX,Active,12,559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70832,Colo/Hosting,Data Center & Cloud Services,USD,670,267384,1,N/A,Colocation,GA,,Active,12,670,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70847,Retail,Other Enterprise,USD,1475,286706,3,FE (Cat5),Interconnect,CA,CA,Active,12,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70932,Consulting / Other Professional Services,Professional Services,USD,105,255337,2,,Colocation,TX,TX,Active,24,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
